NUSEQPATR	NUPATRIMONIO	DEPATRIMONIO	CDPROJETO	CDLOCAL	CODOBJETO	CDMATRFUNCIONARIO	SITUACAO	DTAQUISICAO	DTBAIXA	USUARIO	DTOPERACAO
6869	32269	ESTANTE DE AÇO INDUSTRIAL 6 PRATELEIRAS 90X198	999914	1922	1079	133838	EM USO	2025-01-29	NULL	BEA.SC	2025-11-24
6870	32271	ESTANTE DE AÇO INDUSTRIAL 6 PRATELEIRAS 90X198	999914	1922	1079	133838	EM USO	2025-01-29	NULL	BEA.SC	2025-11-24
6871	32276	ESTANTE DE AÇO INDUSTRIAL 6 PRATELEIRAS 90X198	999914	1922	1079	133838	EM USO	2025-01-29	NULL	BEA.SC	2025-11-24
6872	32277	ESTANTE DE AÇO INDUSTRIAL 6 PRATELEIRAS 90X198	999914	1922	1079	133838	EM USO	2025-01-29	NULL	BEA.SC	2025-11-24
6873	32282	ESTANTE DE AÇO PARA ARQUIVOS	999914	1922	316	133838	EM USO	2025-01-29	NULL	BEA.SC	2025-11-24
6874	32284	ESTANTE DE AÇO INDUSTRIAL 6 PRATELEIRAS 90X198	100001	109	1079	133838	EM USO	2025-01-29	NULL	RYAN	2025-02-04
6875	32285	LONGARINA 2 LUGARES	999914	1922	731	133838	EM USO	NULL	NULL	BEA.SC	2025-11-21
6876	32286	ESTANTE DE AÇO INDUSTRIAL 6 PRATELEIRAS 90X198	999914	1922	1079	133838	EM USO	NULL	NULL	BEA.SC	2025-11-21
6877	32289	APOIO ERGONÔMICO PARA PÉS	8	530	603	133838	EM USO	2025-01-28	NULL	RYAN	2025-02-04
6878	32292	SMARTPHONE SAMSUNG GALAXY A15	8	2031	322	192606	EM USO	NULL	NULL	BEA.SC	2025-10-14
6879	32291	SMARTPHONE SAMSUNG GALAXY A15	197	1895	322	133838	EM USO	NULL	NULL	RYAN	2025-02-17
6880	32293	SMARTPHONE SAMSUNG A02S	8	530	327	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
6881	31466	RELOGIO PONTO HENRY SUPER FÁCIL	494	1424	807	133838	EM USO	NULL	NULL	RYAN	2025-02-18
6882	32496	ROÇADEIRA A GASOLINA	736	501	909	133838	EM USO	NULL	NULL	RYAN	2025-02-18
6883	32351	LAVADORA DE ALTA PRESSÃO KÄRCHER COMPACTA 1500PSI	882	1634	119	133838	BAIXA	2025-02-17	NULL	BEA.SC	2025-11-12
6884	12864	ACCESS POINT GWN7660 COM FONTE POE 48V GWN GRANDSTREAM	877	1635	1082	133838	EM USO	2025-01-22	NULL	BEA.SC	2025-09-17
6885	12863	ACCESS POINT GWN7660 COM FONTE POE 48V GWN GRANDSTREAM	877	1635	1082	133838	EM USO	2025-01-22	NULL	BEA.SC	2025-09-17
6886	12862	ACCESS POINT GWN7660 COM FONTE POE 48V GWN GRANDSTREAM	877	1635	1082	133838	EM USO	2025-01-22	NULL	BEA.SC	2025-09-17
6887	32522	ESCADA DE ALUMINIO 7 DEGRAUS	736	501	52	133838	EM USO	2025-01-31	NULL	BEA.SC	2025-09-15
6888	13300	FIREWALL FORTIGATE FG-60F	877	1635	1083	133838	EM USO	2025-01-21	NULL	BEA.SC	2025-09-17
6889	13301	FIREWALL FORTIGATE FG-60F	877	1635	1083	133838	EM USO	2025-01-21	NULL	BEA.SC	2025-09-17
6890	13062	SWITCH GIGABIT CRS326 - 24G- 2S + RM / 24 PORTAS GIGABIT	877	1635	1084	133838	EM USO	2025-01-21	NULL	BEA.SC	2025-09-17
6891	13054	SWITCH GIGABIT CRS326 - 24G- 2S + RM / 24 PORTAS GIGABIT	877	1635	1084	133838	EM USO	2025-01-21	NULL	BEA.SC	2025-09-17
6892	13053	SWITCH GIGABIT CRS326 - 24G- 2S + RM / 24 PORTAS GIGABIT	877	1635	1084	133838	EM USO	2025-01-21	NULL	BEA.SC	2025-09-17
6893	13056	SWITCH GIGABIT CRS326 - 24G- 2S + RM / 24 PORTAS GIGABIT	877	1635	1084	133838	EM USO	2025-01-21	NULL	BEA.SC	2025-09-17
6894	13061	SWITCH GIGABIT CRS326 - 24G- 2S + RM / 24 PORTAS GIGABIT	877	1635	1084	133838	EM USO	2025-01-21	NULL	BEA.SC	2025-09-17
6895	13068	SWITCH GIGABIT CRS326 - 24G- 2S + RM / 24 PORTAS GIGABIT	877	1635	1084	133838	EM USO	2025-01-21	NULL	BEA.SC	2025-09-17
6896	13055	SWITCH GIGABIT CRS326 - 24G- 2S + RM / 24 PORTAS GIGABIT	877	1635	1084	133838	EM USO	2025-01-21	NULL	BEA.SC	2025-09-17
6897	13066	SWITCH GIGABIT CRS326 - 24G- 2S + RM / 24 PORTAS GIGABIT	877	1635	1084	133838	EM USO	2025-01-21	NULL	BEA.SC	2025-09-17
6898	13063	SWITCH GIGABIT CRS326 - 24G- 2S + RM / 24 PORTAS GIGABIT	877	1635	1084	133838	EM USO	2025-01-21	NULL	BEA.SC	2025-09-17
6899	13065	SWITCH GIGABIT CRS326 - 24G- 2S + RM / 24 PORTAS GIGABIT	877	1635	1084	133838	EM USO	2025-01-21	NULL	BEA.SC	2025-09-17
6900	32295	SWITCH TPLINK 8 PORTAS	197	1895	1086	133838	EM USO	NULL	NULL	RYAN	2025-02-20
6901	32296	SWITCH TPLINK 8 PORTAS	197	1895	1086	133838	EM USO	NULL	NULL	RYAN	2025-02-20
6902	32353	MONITOR LG ULTRAWIDE 25,7 26WQ500	8	530	1087	133838	EM USO	2025-02-12	NULL	BEA.SC	2025-11-14
6903	32497	MICROONDAS CONSUL CMA20BB 20 LITROS COR BRANCO 110V	197	1895	1089	133838	EM USO	2025-02-19	NULL	RYAN	2025-02-26
6904	32498	MICROONDAS CONSUL CMA20BB 20 LITROS COR BRANCO 110V	197	1895	1089	133838	EM USO	2025-02-19	NULL	RYAN	2025-02-26
6905	32456	CADEIRA DE ESCRITORIO GIRATORIA N17	197	1895	1037	133838	EM USO	2025-02-17	NULL	RYAN	2025-03-06
6906	32447	CADEIRA DE ESCRITORIO GIRATORIA N17	197	1895	1037	133838	EM USO	2025-02-17	NULL	RYAN	2025-03-24
6907	32465	CARRO FUNCIONAL BLACK	773	613	799	133838	EM USO	2025-02-12	NULL	RYAN	2025-03-24
6908	32512	CARRO FUNCIONAL BLACK	773	613	799	133838	EM USO	2025-02-12	NULL	RYAN	2025-03-24
6909	28836	ASPIRADOR DE PO E AGUA ELECTROLUX GT30N 127V	631	205	228	133838	EM USO	2024-08-09	NULL	RYAN	2025-03-13
